left,bottom,right,top,Area
303000,5614000,304000,5615000,999851.695
303000,5615000,304000,5616000,999851.639
303000,5616000,304000,5617000,999851.827
303000,5617000,304000,5618000,999851.466
303000,5618000,304000,5619000,999851.598
303000,5619000,304000,5620000,999851.725
303000,5620000,304000,5621000,999851.593
303000,5621000,304000,5622000,999851.809
303000,5622000,304000,5623000,999851.497
303000,5623000,304000,5624000,999851.596
303000,5624000,304000,5625000,999851.767
303000,5625000,304000,5626000,999851.786
303000,5626000,304000,5627000,999851.693
303000,5627000,304000,5628000,999851.633
303000,5628000,304000,5629000,999851.585
303000,5629000,304000,5630000,999851.78
303000,5630000,304000,5631000,999851.758
303000,5631000,304000,5632000,999851.224
303000,5632000,304000,5633000,999851.789
303000,5633000,304000,5634000,999852.052
303000,5634000,304000,5635000,999851.408
303000,5635000,304000,5636000,999852.027
303000,5636000,304000,5637000,999851.427
303000,5637000,304000,5638000,999851.776
303000,5638000,304000,5639000,999851.864
303000,5639000,304000,5640000,999851.401
303000,5640000,304000,5641000,999851.927
303000,5641000,304000,5642000,999851.63
303000,5642000,304000,5643000,999851.593
303000,5643000,304000,5644000,999851.899
303000,5644000,304000,5645000,999851.402
303000,5645000,304000,5646000,999851.811
303000,5646000,304000,5647000,999851.771
303000,5647000,304000,5648000,999851.802
303000,5648000,304000,5649000,999851.571
303000,5649000,304000,5650000,999851.829
303000,5650000,304000,5651000,999851.74
303000,5651000,304000,5652000,999851.619
303000,5652000,304000,5653000,999851.693
303000,5653000,304000,5654000,999851.963
303000,5654000,304000,5655000,999851.698
303000,5655000,304000,5656000,999851.755
303000,5656000,304000,5657000,999851.547
303000,5657000,304000,5658000,999851.848
303000,5658000,304000,5659000,999851.801
303000,5659000,304000,5660000,999851.47
303000,5660000,304000,5661000,999851.811
303000,5661000,304000,5662000,999851.763
303000,5662000,304000,5663000,999851.661
303000,5663000,304000,5664000,999851.813
303000,5664000,304000,5665000,999851.826
303000,5665000,304000,5666000,999851.908
303000,5666000,304000,5667000,999851.476
303000,5667000,304000,5668000,999851.712
303000,5668000,304000,5669000,999851.853
303000,5669000,304000,5670000,999851.726
303000,5670000,304000,5671000,999851.65
303000,5671000,304000,5672000,999851.82
303000,5672000,304000,5673000,999851.837
303000,5673000,304000,5674000,999852.022
303000,5674000,304000,5675000,999851.75
303000,5675000,304000,5676000,999851.449
303000,5676000,304000,5677000,999851.869
303000,5677000,304000,5678000,999851.967
303000,5678000,304000,5679000,999851.672
303000,5679000,304000,5680000,999851.876
303000,5680000,304000,5681000,999851.467
303000,5681000,304000,5682000,999851.987
303000,5682000,304000,5683000,999851.625
303000,5683000,304000,5684000,999851.633
303000,5684000,304000,5685000,999851.959
303000,5685000,304000,5686000,999851.932
303000,5686000,304000,5687000,999851.988
303000,5687000,304000,5688000,999851.593
303000,5688000,304000,5689000,999851.906
303000,5689000,304000,5690000,999851.888
303000,5690000,304000,5691000,999851.491
303000,5691000,304000,5692000,999851.956
303000,5692000,304000,5693000,999851.522
303000,5693000,304000,5694000,999852.006
303000,5694000,304000,5695000,999851.923
303000,5695000,304000,5696000,999851.77
303000,5696000,304000,5697000,999851.754
303000,5697000,304000,5698000,999851.885
303000,5698000,304000,5699000,999851.766
303000,5699000,304000,5700000,999851.566
303000,5700000,304000,5701000,999851.674
303000,5701000,304000,5702000,999852.154
303000,5702000,304000,5703000,999851.849
303000,5703000,304000,5704000,999851.931
303000,5704000,304000,5705000,999851.641
303000,5705000,304000,5706000,999851.934
303000,5706000,304000,5707000,999851.909
303000,5707000,304000,5708000,999851.471
303000,5708000,304000,5709000,999852.108
303000,5709000,304000,5710000,999851.828
303000,5710000,304000,5711000,999851.853
303000,5711000,304000,5712000,999852.034
303000,5712000,304000,5713000,999851.644
303000,5713000,304000,5714000,999852.035
303000,5714000,304000,5715000,999851.721
303000,5715000,304000,5716000,999851.843
303000,5716000,304000,5717000,999851.75
303000,5717000,304000,5718000,999851.92
303000,5718000,304000,5719000,999851.743
303000,5719000,304000,5720000,999851.987
303000,5720000,304000,5721000,999851.631
303000,5721000,304000,5722000,999852.015
303000,5722000,304000,5723000,999851.799
303000,5723000,304000,5724000,999851.977
303000,5724000,304000,5725000,999851.979
303000,5725000,304000,5726000,999851.844
303000,5726000,304000,5727000,999851.706
303000,5727000,304000,5728000,999852.305
303000,5728000,304000,5729000,999851.641
303000,5729000,304000,5730000,999851.794
303000,5730000,304000,5731000,999851.65
303000,5731000,304000,5732000,999852.085
303000,5732000,304000,5733000,999852.023
303000,5733000,304000,5734000,999851.785
303000,5734000,304000,5735000,999851.846
303000,5735000,304000,5736000,999852.059
303000,5736000,304000,5737000,999851.564
303000,5737000,304000,5738000,999851.991
303000,5738000,304000,5739000,999852.001
303000,5739000,304000,5740000,999851.977
303000,5740000,304000,5741000,999851.79
303000,5741000,304000,5742000,999851.764
303000,5742000,304000,5743000,999851.906
303000,5743000,304000,5744000,999851.974
303000,5744000,304000,5745000,999851.928
303000,5745000,304000,5746000,999851.981
303000,5746000,304000,5747000,999851.59
303000,5747000,304000,5748000,999851.864
303000,5748000,304000,5749000,999852.276
303000,5749000,304000,5750000,999851.608
303000,5750000,304000,5751000,999852.033
303000,5751000,304000,5752000,999852.15
303000,5752000,304000,5753000,999851.828
303000,5753000,304000,5754000,999851.694
303000,5754000,304000,5755000,999851.999
303000,5755000,304000,5756000,999852.138
303000,5756000,304000,5757000,999851.88
303000,5757000,304000,5758000,999851.749
303000,5758000,304000,5759000,999852.134
303000,5759000,304000,5760000,999851.886
303000,5760000,304000,5761000,999851.805
303000,5761000,304000,5762000,999852.403
303000,5762000,304000,5763000,999851.494
303000,5763000,304000,5764000,999852.462
303000,5764000,304000,5765000,999851.327
303000,5765000,304000,5766000,999852.176
303000,5766000,304000,5767000,999851.905
303000,5767000,304000,5768000,999852.1
303000,5768000,304000,5769000,999851.894
303000,5769000,304000,5770000,999852.106
303000,5770000,304000,5771000,999851.839
303000,5771000,304000,5772000,999851.714
303000,5772000,304000,5773000,999851.938
303000,5773000,304000,5774000,999852.082
303000,5774000,304000,5775000,999851.952
303000,5775000,304000,5776000,999852.157
303000,5776000,304000,5777000,999851.642
303000,5777000,304000,5778000,999851.929
303000,5778000,304000,5779000,999851.873
303000,5779000,304000,5780000,999852.289
303000,5780000,304000,5781000,999851.984
303000,5781000,304000,5782000,999851.904
303000,5782000,304000,5783000,999852.019
303000,5783000,304000,5784000,999851.72
303000,5784000,304000,5785000,999851.968
303000,5785000,304000,5786000,999852.202
303000,5786000,304000,5787000,999851.831
303000,5787000,304000,5788000,999852.259
303000,5788000,304000,5789000,999851.644
303000,5789000,304000,5790000,999852.343
303000,5790000,304000,5791000,999851.959
303000,5791000,304000,5792000,999851.821
303000,5792000,304000,5793000,999852.221
303000,5793000,304000,5794000,999851.76
303000,5794000,304000,5795000,999852.174
303000,5795000,304000,5796000,999851.905
303000,5796000,304000,5797000,999851.881
303000,5797000,304000,5798000,999852.139
303000,5798000,304000,5799000,999852.082
303000,5799000,304000,5800000,999852.282
303000,5800000,304000,5801000,999851.679
303000,5801000,304000,5802000,999851.878
303000,5802000,304000,5803000,999852.244
303000,5803000,304000,5804000,999851.862
303000,5804000,304000,5805000,999851.978
303000,5805000,304000,5806000,999852.26
303000,5806000,304000,5807000,999851.973
303000,5807000,304000,5808000,999852.079
303000,5808000,304000,5809000,999852.276
303000,5809000,304000,5810000,999851.281
303000,5810000,304000,5811000,999852.182
303000,5811000,304000,5812000,999852.437
303000,5812000,304000,5813000,999852.053
303000,5813000,304000,5814000,999851.871
303000,5814000,304000,5815000,999851.855
303000,5815000,304000,5816000,999852.195
303000,5816000,304000,5817000,999852.107
303000,5817000,304000,5818000,999852
303000,5818000,304000,5819000,999852.133
303000,5819000,304000,5820000,999851.957
303000,5820000,304000,5821000,999852.088
303000,5821000,304000,5822000,999852.132
303000,5822000,304000,5823000,999851.897
303000,5823000,304000,5824000,999852.083
303000,5824000,304000,5825000,999852.103
303000,5825000,304000,5826000,999852.103
303000,5826000,304000,5827000,999851.939
303000,5827000,304000,5828000,999852.192
303000,5828000,304000,5829000,999851.987
303000,5829000,304000,5830000,999852.055
303000,5830000,304000,5831000,999852.248
303000,5831000,304000,5832000,999852.055
303000,5832000,304000,5833000,999852.059
303000,5833000,304000,5834000,999851.822
303000,5834000,304000,5835000,999852.008
303000,5835000,304000,5836000,999852.497
303000,5836000,304000,5837000,999851.648
303000,5837000,304000,5838000,999852.241
303000,5838000,304000,5839000,999852.044
303000,5839000,304000,5840000,999852.19
303000,5840000,304000,5841000,999852.167
303000,5841000,304000,5842000,999852.123
303000,5842000,304000,5843000,999851.873
303000,5843000,304000,5844000,999852.477
303000,5844000,304000,5845000,999851.704
303000,5845000,304000,5846000,999852.262
303000,5846000,304000,5847000,999852.064
303000,5847000,304000,5848000,999852.32
303000,5848000,304000,5849000,999851.963
303000,5849000,304000,5850000,999851.986
303000,5850000,304000,5851000,999852.241
303000,5851000,304000,5852000,999852.106
303000,5852000,304000,5853000,999852.054
303000,5853000,304000,5854000,999852.272
303000,5854000,304000,5855000,999851.951
303000,5855000,304000,5856000,999852.044
303000,5856000,304000,5857000,999852.332
303000,5857000,304000,5858000,999851.606
303000,5858000,304000,5859000,999852.609
303000,5859000,304000,5860000,999851.721
303000,5860000,304000,5861000,999852.489
303000,5861000,304000,5862000,999851.914
303000,5862000,304000,5863000,999852.262
303000,5863000,304000,5864000,999852.292
303000,5864000,304000,5865000,999852.184
303000,5865000,304000,5866000,999852.013
303000,5866000,304000,5867000,999852.252
303000,5867000,304000,5868000,999851.989
303000,5868000,304000,5869000,999852.1
303000,5869000,304000,5870000,999852
303000,5870000,304000,5871000,999852.455
303000,5871000,304000,5872000,999851.824
303000,5872000,304000,5873000,999852.259
303000,5873000,304000,5874000,999852.445
303000,5874000,304000,5875000,999851.983
303000,5875000,304000,5876000,999852.22
303000,5876000,304000,5877000,999852.247
303000,5877000,304000,5878000,999852.169
303000,5878000,304000,5879000,999852.063
303000,5879000,304000,5880000,999851.961
303000,5880000,304000,5881000,999852.269
303000,5881000,304000,5882000,999852.361
303000,5882000,304000,5883000,999852.061
303000,5883000,304000,5884000,999851.911
303000,5884000,304000,5885000,999852.422
303000,5885000,304000,5886000,999852.391
303000,5886000,304000,5887000,999852.11
303000,5887000,304000,5888000,999852.053
303000,5888000,304000,5889000,999852.11
303000,5889000,304000,5890000,999852.172
303000,5890000,304000,5891000,999851.978
303000,5891000,304000,5892000,999852.413
303000,5892000,304000,5893000,999852.121
303000,5893000,304000,5894000,999852.451
303000,5894000,304000,5895000,999852.129
303000,5895000,304000,5896000,999852.174
303000,5896000,304000,5897000,999852.04
303000,5897000,304000,5898000,999852.347
303000,5898000,304000,5899000,999852.145
303000,5899000,304000,5900000,999852.345
303000,5900000,304000,5901000,999852.148
303000,5901000,304000,5902000,999852.135
303000,5902000,304000,5903000,999852.449
303000,5903000,304000,5904000,999851.966
303000,5904000,304000,5905000,999852.465
303000,5905000,304000,5906000,999852.021
303000,5906000,304000,5907000,999852.373
303000,5907000,304000,5908000,999851.714
303000,5908000,304000,5909000,999852.361
303000,5909000,304000,5910000,999852.316
303000,5910000,304000,5911000,999851.981
303000,5911000,304000,5912000,999852.774
303000,5912000,304000,5913000,999851.859
303000,5913000,304000,5914000,999852.609
303000,5914000,304000,5915000,999851.764
303000,5915000,304000,5916000,999852.478
303000,5916000,304000,5917000,999851.995
303000,5917000,304000,5918000,999852.234
303000,5918000,304000,5919000,999852.582
303000,5919000,304000,5920000,999852.344
303000,5920000,304000,5921000,999851.853
303000,5921000,304000,5922000,999852.228
303000,5922000,304000,5923000,999852.49
303000,5923000,304000,5924000,999852.175
303000,5924000,304000,5925000,999852.539
303000,5925000,304000,5926000,999852.069
303000,5926000,304000,5927000,999852.397
303000,5927000,304000,5928000,999851.806
303000,5928000,304000,5929000,999852.486
303000,5929000,304000,5930000,999851.924
303000,5930000,304000,5931000,999852.638
303000,5931000,304000,5932000,999852.099
303000,5932000,304000,5933000,999852.549
303000,5933000,304000,5934000,999852.148
303000,5934000,304000,5935000,999852.258
303000,5935000,304000,5936000,999852.392
304000,5567000,305000,5568000,999861.467
304000,5568000,305000,5569000,999861.047
304000,5569000,305000,5570000,999860.9
304000,5570000,305000,5571000,999861.287
304000,5571000,305000,5572000,999861.316
304000,5572000,305000,5573000,999861.265
304000,5573000,305000,5574000,999861.252
304000,5574000,305000,5575000,999860.968
304000,5575000,305000,5576000,999861.364
304000,5576000,305000,5577000,999861.107
304000,5577000,305000,5578000,999861.286
304000,5578000,305000,5579000,999861.16
304000,5579000,305000,5580000,999861.262
304000,5580000,305000,5581000,999861.151
304000,5581000,305000,5582000,999861.382
304000,5582000,305000,5583000,999860.831
304000,5583000,305000,5584000,999861.293
304000,5584000,305000,5585000,999861.206
304000,5585000,305000,5586000,999861.389
304000,5586000,305000,5587000,999861.033
304000,5587000,305000,5588000,999861.446
304000,5588000,305000,5589000,999861.086
304000,5589000,305000,5590000,999861.29
304000,5590000,305000,5591000,999861.555
304000,5591000,305000,5592000,999861.168
304000,5592000,305000,5593000,999861.283
304000,5593000,305000,5594000,999860.976
304000,5594000,305000,5595000,999861.241
304000,5595000,305000,5596000,999861.136
304000,5596000,305000,5597000,999861.395
304000,5597000,305000,5598000,999861.12
304000,5598000,305000,5599000,999861.476
304000,5599000,305000,5600000,999861.073
304000,5600000,305000,5601000,999861.128
304000,5601000,305000,5602000,999861.33
304000,5602000,305000,5603000,999861.292
304000,5603000,305000,5604000,999861.278
304000,5604000,305000,5605000,999861.342
304000,5605000,305000,5606000,999861.044
304000,5606000,305000,5607000,999861.393
304000,5607000,305000,5608000,999861.257
304000,5608000,305000,5609000,999861.052
304000,5609000,305000,5610000,999861.266
304000,5610000,305000,5611000,999861.406
304000,5611000,305000,5612000,999861.463
304000,5612000,305000,5613000,999861.073
304000,5613000,305000,5614000,999861.369
304000,5614000,305000,5615000,999861.052
304000,5615000,305000,5616000,999861.739
304000,5616000,305000,5617000,999861.051
304000,5617000,305000,5618000,999861.286
304000,5618000,305000,5619000,999861.072
304000,5619000,305000,5620000,999861.294
304000,5620000,305000,5621000,999861.34
304000,5621000,305000,5622000,999861.718
304000,5622000,305000,5623000,999861.057
304000,5623000,305000,5624000,999861.231
304000,5624000,305000,5625000,999861.65
304000,5625000,305000,5626000,999860.95
304000,5626000,305000,5627000,999861.207
304000,5627000,305000,5628000,999861.351
304000,5628000,305000,5629000,999861.237
304000,5629000,305000,5630000,999861.346
304000,5630000,305000,5631000,999861.173
304000,5631000,305000,5632000,999861.79
304000,5632000,305000,5633000,999861.056
304000,5633000,305000,5634000,999861.341
304000,5634000,305000,5635000,999861.198
304000,5635000,305000,5636000,999861.486
304000,5636000,305000,5637000,999861.283
304000,5637000,305000,5638000,999861.281
304000,5638000,305000,5639000,999861.562
304000,5639000,305000,5640000,999861.164
304000,5640000,305000,5641000,999861.174
304000,5641000,305000,5642000,999861.259
304000,5642000,305000,5643000,999861.668
304000,5643000,305000,5644000,999861.104
304000,5644000,305000,5645000,999861.472
304000,5645000,305000,5646000,999861.348
304000,5646000,305000,5647000,999861.338
304000,5647000,305000,5648000,999861.004
304000,5648000,305000,5649000,999861.579
304000,5649000,305000,5650000,999861.514
304000,5650000,305000,5651000,999861.23
304000,5651000,305000,5652000,999861.415
304000,5652000,305000,5653000,999861.274
304000,5653000,305000,5654000,999861.247
304000,5654000,305000,5655000,999861.248
304000,5655000,305000,5656000,999861.447
304000,5656000,305000,5657000,999861.593
304000,5657000,305000,5658000,999861.409
304000,5658000,305000,5659000,999861.403
304000,5659000,305000,5660000,999861.258
304000,5660000,305000,5661000,999861.163
304000,5661000,305000,5662000,999861.346
304000,5662000,305000,5663000,999861.807
304000,5663000,305000,5664000,999860.982
304000,5664000,305000,5665000,999861.458
304000,5665000,305000,5666000,999861.23
304000,5666000,305000,5667000,999861.678
304000,5667000,305000,5668000,999861.276
304000,5668000,305000,5669000,999861.045
304000,5669000,305000,5670000,999861.618
304000,5670000,305000,5671000,999861.418
304000,5671000,305000,5672000,999861.416
304000,5672000,305000,5673000,999861.609
304000,5673000,305000,5674000,999860.945
304000,5674000,305000,5675000,999861.63
304000,5675000,305000,5676000,999861.58
304000,5676000,305000,5677000,999861.143
304000,5677000,305000,5678000,999861.298
304000,5678000,305000,5679000,999861.329
304000,5679000,305000,5680000,999861.551
304000,5680000,305000,5681000,999861.403
304000,5681000,305000,5682000,999861.382
304000,5682000,305000,5683000,999861.618
304000,5683000,305000,5684000,999861.23
304000,5684000,305000,5685000,999861.531
304000,5685000,305000,5686000,999861.215
304000,5686000,305000,5687000,999861.418
304000,5687000,305000,5688000,999861.647
304000,5688000,305000,5689000,999861.44
304000,5689000,305000,5690000,999861.252
304000,5690000,305000,5691000,999861.557
304000,5691000,305000,5692000,999861.227
304000,5692000,305000,5693000,999861.634
304000,5693000,305000,5694000,999861.335
304000,5694000,305000,5695000,999861.615
304000,5695000,305000,5696000,999861.401
304000,5696000,305000,5697000,999861.376
304000,5697000,305000,5698000,999861.368
304000,5698000,305000,5699000,999861.468
304000,5699000,305000,5700000,999861.609
304000,5700000,305000,5701000,999861.272
304000,5701000,305000,5702000,999861.188
304000,5702000,305000,5703000,999861.762
304000,5703000,305000,5704000,999861.28
304000,5704000,305000,5705000,999861.613
304000,5705000,305000,5706000,999861.308
304000,5706000,305000,5707000,999861.616
304000,5707000,305000,5708000,999861.363
304000,5708000,305000,5709000,999861.578
304000,5709000,305000,5710000,999861.526
304000,5710000,305000,5711000,999861.499
304000,5711000,305000,5712000,999861.046
304000,5712000,305000,5713000,999861.9
304000,5713000,305000,5714000,999860.991
304000,5714000,305000,5715000,999861.762
304000,5715000,305000,5716000,999861.358
304000,5716000,305000,5717000,999861.526
304000,5717000,305000,5718000,999861.559
304000,5718000,305000,5719000,999861.417
304000,5719000,305000,5720000,999861.553
304000,5720000,305000,5721000,999861.66
304000,5721000,305000,5722000,999861.285
304000,5722000,305000,5723000,999861.48
304000,5723000,305000,5724000,999861.42
304000,5724000,305000,5725000,999861.542
304000,5725000,305000,5726000,999861.529
304000,5726000,305000,5727000,999861.446
304000,5727000,305000,5728000,999861.292
304000,5728000,305000,5729000,999861.694
304000,5729000,305000,5730000,999861.613
304000,5730000,305000,5731000,999861.449
304000,5731000,305000,5732000,999861.665
304000,5732000,305000,5733000,999861.119
304000,5733000,305000,5734000,999861.526
304000,5734000,305000,5735000,999861.316
304000,5735000,305000,5736000,999861.741
304000,5736000,305000,5737000,999861.534
304000,5737000,305000,5738000,999861.604
304000,5738000,305000,5739000,999861.291
304000,5739000,305000,5740000,999861.746
304000,5740000,305000,5741000,999861.332
304000,5741000,305000,5742000,999861.776
304000,5742000,305000,5743000,999861.587
304000,5743000,305000,5744000,999861.579
304000,5744000,305000,5745000,999861.417
304000,5745000,305000,5746000,999861.503
304000,5746000,305000,5747000,999861.526
304000,5747000,305000,5748000,999861.649
304000,5748000,305000,5749000,999861.168
304000,5749000,305000,5750000,999862.061
304000,5750000,305000,5751000,999861.254
304000,5751000,305000,5752000,999861.231
304000,5752000,305000,5753000,999861.857
304000,5753000,305000,5754000,999861.682
304000,5754000,305000,5755000,999861.363
304000,5755000,305000,5756000,999861.554
304000,5756000,305000,5757000,999861.327
304000,5757000,305000,5758000,999861.922
304000,5758000,305000,5759000,999861.091
304000,5759000,305000,5760000,999861.923
304000,5760000,305000,5761000,999861.68
304000,5761000,305000,5762000,999861.154
304000,5762000,305000,5763000,999861.861
304000,5763000,305000,5764000,999861.336
304000,5764000,305000,5765000,999861.643
304000,5765000,305000,5766000,999861.547
304000,5766000,305000,5767000,999861.403
304000,5767000,305000,5768000,999861.737
304000,5768000,305000,5769000,999861.564
304000,5769000,305000,5770000,999861.592
304000,5770000,305000,5771000,999861.515
304000,5771000,305000,5772000,999861.923
304000,5772000,305000,5773000,999861.733
304000,5773000,305000,5774000,999861.447
304000,5774000,305000,5775000,999861.165
304000,5775000,305000,5776000,999861.529
304000,5776000,305000,5777000,999862.19
304000,5777000,305000,5778000,999861.572
304000,5778000,305000,5779000,999861.429
304000,5779000,305000,5780000,999861.722
304000,5780000,305000,5781000,999861.262
304000,5781000,305000,5782000,999861.723
304000,5782000,305000,5783000,999861.57
304000,5783000,305000,5784000,999861.866
304000,5784000,305000,5785000,999861.278
304000,5785000,305000,5786000,999861.733
304000,5786000,305000,5787000,999861.759
304000,5787000,305000,5788000,999861.223
304000,5788000,305000,5789000,999862.161
304000,5789000,305000,5790000,999861.112
304000,5790000,305000,5791000,999861.429
304000,5791000,305000,5792000,999862.025
304000,5792000,305000,5793000,999861.58
304000,5793000,305000,5794000,999861.707
304000,5794000,305000,5795000,999861.526
304000,5795000,305000,5796000,999861.815
304000,5796000,305000,5797000,999861.496
304000,5797000,305000,5798000,999861.684
304000,5798000,305000,5799000,999861.347
304000,5799000,305000,5800000,999861.569
304000,5800000,305000,5801000,999861.864
304000,5801000,305000,5802000,999861.67
304000,5802000,305000,5803000,999861.596
304000,5803000,305000,5804000,999861.511
304000,5804000,305000,5805000,999861.823
304000,5805000,305000,5806000,999861.634
304000,5806000,305000,5807000,999861.69
304000,5807000,305000,5808000,999861.621
304000,5808000,305000,5809000,999861.496
304000,5809000,305000,5810000,999862.174
304000,5810000,305000,5811000,999861.428
304000,5811000,305000,5812000,999861.588
304000,5812000,305000,5813000,999861.404
304000,5813000,305000,5814000,999861.718
304000,5814000,305000,5815000,999861.829
304000,5815000,305000,5816000,999861.813
304000,5816000,305000,5817000,999861.485
304000,5817000,305000,5818000,999861.768
304000,5818000,305000,5819000,999861.739
304000,5819000,305000,5820000,999861.54
304000,5820000,305000,5821000,999861.477
304000,5821000,305000,5822000,999861.726
304000,5822000,305000,5823000,999861.88
304000,5823000,305000,5824000,999861.574
304000,5824000,305000,5825000,999861.546
304000,5825000,305000,5826000,999861.758
304000,5826000,305000,5827000,999861.765
304000,5827000,305000,5828000,999861.752
304000,5828000,305000,5829000,999861.609
304000,5829000,305000,5830000,999861.927
304000,5830000,305000,5831000,999861.378
304000,5831000,305000,5832000,999861.839
304000,5832000,305000,5833000,999861.582
304000,5833000,305000,5834000,999862.003
304000,5834000,305000,5835000,999861.591
304000,5835000,305000,5836000,999861.788
304000,5836000,305000,5837000,999861.557
304000,5837000,305000,5838000,999861.638
304000,5838000,305000,5839000,999861.806
304000,5839000,305000,5840000,999861.475
304000,5840000,305000,5841000,999861.824
304000,5841000,305000,5842000,999861.779
304000,5842000,305000,5843000,999861.638
304000,5843000,305000,5844000,999861.735
304000,5844000,305000,5845000,999861.846
304000,5845000,305000,5846000,999861.492
304000,5846000,305000,5847000,999861.779
304000,5847000,305000,5848000,999861.599
304000,5848000,305000,5849000,999861.875
304000,5849000,305000,5850000,999861.796
304000,5850000,305000,5851000,999861.878
304000,5851000,305000,5852000,999861.678
304000,5852000,305000,5853000,999861.455
304000,5853000,305000,5854000,999861.979
304000,5854000,305000,5855000,999861.449
304000,5855000,305000,5856000,999862.108
304000,5856000,305000,5857000,999861.712
304000,5857000,305000,5858000,999861.954
304000,5858000,305000,5859000,999861.251
304000,5859000,305000,5860000,999862.029
304000,5860000,305000,5861000,999861.496
304000,5861000,305000,5862000,999861.929
304000,5862000,305000,5863000,999861.895
304000,5863000,305000,5864000,999861.651
304000,5864000,305000,5865000,999861.748
304000,5865000,305000,5866000,999861.745
304000,5866000,305000,5867000,999861.861
304000,5867000,305000,5868000,999861.621
304000,5868000,305000,5869000,999861.684
304000,5869000,305000,5870000,999862.012
304000,5870000,305000,5871000,999861.543
304000,5871000,305000,5872000,999861.999
304000,5872000,305000,5873000,999861.621
304000,5873000,305000,5874000,999861.581
304000,5874000,305000,5875000,999861.805
304000,5875000,305000,5876000,999861.929
304000,5876000,305000,5877000,999861.84
304000,5877000,305000,5878000,999861.685
304000,5878000,305000,5879000,999861.647
304000,5879000,305000,5880000,999861.948
304000,5880000,305000,5881000,999861.96
304000,5881000,305000,5882000,999861.689
304000,5882000,305000,5883000,999861.825
304000,5883000,305000,5884000,999861.785
304000,5884000,305000,5885000,999861.787
304000,5885000,305000,5886000,999861.982
304000,5886000,305000,5887000,999861.481
304000,5887000,305000,5888000,999861.906
304000,5888000,305000,5889000,999861.931
304000,5889000,305000,5890000,999861.85
304000,5890000,305000,5891000,999861.778
304000,5891000,305000,5892000,999861.635
304000,5892000,305000,5893000,999862.083
304000,5893000,305000,5894000,999861.29
304000,5894000,305000,5895000,999862.186
304000,5895000,305000,5896000,999861.767
304000,5896000,305000,5897000,999861.901
304000,5897000,305000,5898000,999861.526
304000,5898000,305000,5899000,999862.07
304000,5899000,305000,5900000,999861.592
304000,5900000,305000,5901000,999861.848
304000,5901000,305000,5902000,999861.889
304000,5902000,305000,5903000,999861.894
304000,5903000,305000,5904000,999861.829
304000,5904000,305000,5905000,999861.875
304000,5905000,305000,5906000,999861.705
304000,5906000,305000,5907000,999862.01
304000,5907000,305000,5908000,999862.059
304000,5908000,305000,5909000,999861.712
304000,5909000,305000,5910000,999861.729
304000,5910000,305000,5911000,999861.965
304000,5911000,305000,5912000,999861.508
304000,5912000,305000,5913000,999862.183
304000,5913000,305000,5914000,999861.581
304000,5914000,305000,5915000,999861.968
304000,5915000,305000,5916000,999861.982
304000,5916000,305000,5917000,999861.893
304000,5917000,305000,5918000,999861.908
304000,5918000,305000,5919000,999861.557
304000,5919000,305000,5920000,999861.904
304000,5920000,305000,5921000,999862.099
304000,5921000,305000,5922000,999861.818
304000,5922000,305000,5923000,999861.794
304000,5923000,305000,5924000,999861.617
304000,5924000,305000,5925000,999862.097
304000,5925000,305000,5926000,999861.664
304000,5926000,305000,5927000,999861.807
304000,5927000,305000,5928000,999862.099
304000,5928000,305000,5929000,999861.95
304000,5929000,305000,5930000,999862.086
304000,5930000,305000,5931000,999861.597
304000,5931000,305000,5932000,999861.91
304000,5932000,305000,5933000,999861.851
304000,5933000,305000,5934000,999861.941
304000,5934000,305000,5935000,999861.911
305000,5563000,306000,5564000,999870.406
305000,5564000,306000,5565000,999870.662
305000,5565000,306000,5566000,999871.031
305000,5566000,306000,5567000,999870.85
305000,5567000,306000,5568000,999870.606
305000,5568000,306000,5569000,999870.709
305000,5569000,306000,5570000,999871.175
305000,5570000,306000,5571000,999870.62
305000,5571000,306000,5572000,999870.778
305000,5572000,306000,5573000,999870.697
305000,5573000,306000,5574000,999870.535
305000,5574000,306000,5575000,999870.97
305000,5575000,306000,5576000,999870.795
305000,5576000,306000,5577000,999870.615
305000,5577000,306000,5578000,999870.911
305000,5578000,306000,5579000,999870.776
305000,5579000,306000,5580000,999870.587
305000,5580000,306000,5581000,999870.862
305000,5581000,306000,5582000,999870.968
305000,5582000,306000,5583000,999870.67
305000,5583000,306000,5584000,999870.846
305000,5584000,306000,5585000,999870.973
305000,5585000,306000,5586000,999870.914
305000,5586000,306000,5587000,999870.598
305000,5587000,306000,5588000,999870.52
305000,5588000,306000,5589000,999871.07
305000,5589000,306000,5590000,999870.86
305000,5590000,306000,5591000,999870.592
305000,5591000,306000,5592000,999870.718
305000,5592000,306000,5593000,999870.889
305000,5593000,306000,5594000,999871.019
305000,5594000,306000,5595000,999871.014
305000,5595000,306000,5596000,999870.741
305000,5596000,306000,5597000,999870.862
305000,5597000,306000,5598000,999870.707
305000,5598000,306000,5599000,999870.553
305000,5599000,306000,5600000,999870.989
305000,5600000,306000,5601000,999871.358
305000,5601000,306000,5602000,999870.179
305000,5602000,306000,5603000,999870.782
305000,5603000,306000,5604000,999871.058
305000,5604000,306000,5605000,999870.715
305000,5605000,306000,5606000,999871.181
305000,5606000,306000,5607000,999870.541
305000,5607000,306000,5608000,999870.741
305000,5608000,306000,5609000,999871.045
